run,informative_lh,prior,lh,left_pred,red_observation
424,False,0.1,0.6,0.2,False
425,True,0.5,0.9,0.1,False
425,False,0.9,0.5,0.9,False
426,True,0.5,0.2,0.67,True
426,False,0.9,0.5,0.9,False
427,True,0.6,0.9,0.6,True
427,False,0.3,0.5,0.3,False
428,True,0.4,0.3,0.6,True
428,False,0.8,0.4,0.67,False
429,True,0.6,0.09999999999999998,0.6,False
429,False,0.2,0.4,0.33,False
430,True,0.5,0.7,0.7,True
430,False,0.1,0.6,0.2,True
431,True,0.6,0.8,0.6,True
431,False,0.7,0.4,0.58,True
432,True,0.6,0.8,0.67,False
432,False,0.9,0.5,0.9,False
433,True,0.4,0.09999999999999998,0.44,False
433,False,0.3,0.5,0.3,False
434,True,0.4,0.8,0.33,True
434,False,0.8,0.4,0.67,False
435,True,0.6,0.3,0.6,True
435,False,0.1,0.5,0.1,True
436,True,0.5,0.8,0.67,False
436,False,0.7,0.5,0.7,True
437,True,0.5,0.1,0.5,True
437,False,0.8,0.5,0.8,False
438,True,0.4,0.9,0.44,True
438,False,0.3,0.6,0.33,False
439,True,0.5,0.8,0.2,False
439,False,0.2,0.5,0.2,True
440,True,0.6,0.7,0.6,False
440,False,0.8,0.6,0.67,False
441,True,0.6,0.8,0.6,True
441,False,0.1,0.6,0.2,False
442,True,0.5,0.8,0.67,True
442,False,0.3,0.6,0.58,False
443,True,0.5,0.9,0.1,False
443,False,0.1,0.6,0.2,False
444,True,0.4,0.30000000000000004,0.43,False
444,False,0.8,0.5,0.8,False
445,True,0.5,0.19999999999999996,0.67,False
445,False,0.8,0.5,0.8,True
446,True,0.5,0.30000000000000004,0.7,False
446,False,0.9,0.5,0.9,False
447,True,0.5,0.7,0.7,True
447,False,0.2,0.4,0.33,True
448,True,0.4,0.7,0.67,False
448,False,0.7,0.5,0.7,True
449,True,0.5,0.09999999999999998,0.5,False
449,False,0.7,0.5,0.7,True
450,True,0.5,0.19999999999999996,0.67,False
450,False,0.2,0.5,0.2,False
451,True,0.6,0.8,0.6,True
451,False,0.3,0.4,0.33,False
452,True,0.4,0.3,0.43,True
452,False,0.8,0.5,0.8,True
453,True,0.4,0.1,0.2,True
453,False,0.8,0.4,0.67,False
454,True,0.5,0.8,0.67,False
454,False,0.3,0.5,0.3,False
455,True,0.4,0.3,0.43,True
455,False,0.7,0.4,0.58,False
456,True,0.5,0.9,0.64,True
456,False,0.1,0.6,0.2,False
457,True,0.5,0.3,0.6,True
457,False,0.3,0.6,0.33,True
458,True,0.6,0.1,0.6,True
458,False,0.2,0.6,0.67,True
459,True,0.5,0.1,0.5,True
459,False,0.9,0.4,0.67,False
460,True,0.5,0.8,0.2,False
460,False,0.9,0.4,0.67,False
461,True,0.5,0.7,0.7,True
461,False,0.7,0.5,0.7,False
462,True,0.5,0.7,0.7,True
462,False,0.3,0.5,0.3,True
463,True,0.5,0.19999999999999996,0.67,False
463,False,0.8,0.6,0.67,True
464,True,0.5,0.8,0.67,False
464,False,0.8,0.5,0.8,False
465,True,0.5,0.2,0.67,True
465,False,0.7,0.6,0.6,False
466,True,0.5,0.30000000000000004,0.6,False
466,False,0.2,0.5,0.2,True
467,True,0.5,0.9,0.1,False
467,False,0.7,0.5,0.7,False
468,True,0.5,0.1,0.5,True
468,False,0.9,0.5,0.9,False
469,True,0.6,0.8,0.6,False
469,False,0.1,0.5,0.1,False
470,True,0.6,0.9,0.6,True
470,False,0.9,0.4,0.67,False
471,True,0.5,0.9,0.64,True
471,False,0.2,0.5,0.2,True
472,True,0.4,0.7,0.67,False
472,False,0.8,0.5,0.8,False
473,True,0.4,0.9,0.4,False
473,False,0.1,0.6,0.4,True
474,True,0.6,0.9,0.6,True
474,False,0.7,0.5,0.7,False
475,True,0.6,0.7,0.6,True
475,False,0.2,0.6,0.25,False
476,True,0.4,0.1,0.44,True
476,False,0.9,0.5,0.9,False
477,True,0.5,0.8,0.67,False
477,False,0.9,0.6,0.75,True
478,True,0.6,0.8,0.75,True
478,False,0.3,0.6,0.33,False
479,True,0.5,0.7,0.58,False
479,False,0.2,0.5,0.2,True
480,True,0.5,0.1,0.1,True
480,False,0.3,0.5,0.7,True
481,True,0.5,0.1,0.5,True
481,False,0.2,0.6,0.25,True
482,True,0.5,0.9,0.1,False
482,False,0.8,0.4,0.67,False
483,True,0.5,0.9,0.64,True
483,False,0.9,0.6,0.6,True
484,True,0.5,0.8,0.67,True
484,False,0.9,0.6,0.75,True
485,True,0.5,0.8,0.67,True
485,False,0.3,0.5,0.7,False
486,True,0.5,0.2,0.67,True
486,False,0.2,0.5,0.2,False
487,True,0.5,0.8,0.2,False
487,False,0.1,0.6,0.2,False
488,True,0.5,0.8,0.67,False
488,False,0.9,0.6,0.6,True
489,True,0.6,0.9,0.6,True
489,False,0.8,0.6,0.67,True
490,True,0.5,0.19999999999999996,0.67,False
490,False,0.7,0.5,0.7,False
491,True,0.5,0.9,0.64,True
491,False,0.8,0.5,0.8,True
492,True,0.4,0.1,0.4,True
492,False,0.1,0.4,0.2,True
493,True,0.5,0.30000000000000004,0.6,False
493,False,0.8,0.5,0.8,True
494,True,0.6,0.09999999999999998,0.6,False
494,False,0.8,0.5,0.8,False
495,True,0.4,0.3,0.6,True
495,False,0.7,0.6,0.7,False
496,True,0.5,0.1,0.1,True
496,False,0.8,0.5,0.8,False
497,True,0.5,0.3,0.6,True
497,False,0.1,0.5,0.1,False
498,True,0.5,0.30000000000000004,0.6,False
498,False,0.3,0.5,0.3,True
499,True,0.5,0.3,0.6,True
499,False,0.9,0.5,0.9,False
500,True,0.5,0.7,0.7,True
500,False,0.8,0.5,0.8,True
501,True,0.6,0.7,0.7,True
501,False,0.2,0.4,0.2,False
502,True,0.5,0.9,0.1,False
502,False,0.3,0.4,0.43,True
503,True,0.6,0.1,0.6,True
503,False,0.1,0.5,0.1,True
504,True,0.5,0.09999999999999998,0.9,False
504,False,0.3,0.5,0.3,True
505,True,0.5,0.9,0.1,False
505,False,0.3,0.5,0.3,False
506,True,0.4,0.19999999999999996,0.25,False
506,False,0.3,0.5,0.3,False
507,True,0.4,0.9,0.44,False
507,False,0.3,0.5,0.3,False
508,True,0.4,0.19999999999999996,0.33,False
508,False,0.7,0.5,0.7,True
509,True,0.5,0.09999999999999998,0.64,False
509,False,0.7,0.4,0.64,True
510,True,0.6,0.19999999999999996,0.67,False
510,False,0.8,0.4,0.67,True
511,True,0.5,0.7,0.7,False
511,False,0.7,0.5,0.7,False
512,True,0.5,0.9,0.64,True
512,False,0.9,0.4,0.67,False
513,True,0.5,0.7,0.7,True
513,False,0.8,0.6,0.67,True
514,True,0.5,0.3,0.6,True
514,False,0.1,0.6,0.2,False
515,True,0.6,0.9,0.6,False
515,False,0.8,0.6,0.67,True
516,True,0.5,0.9,0.64,True
516,False,0.8,0.5,0.8,False
517,True,0.4,0.9,0.4,True
517,False,0.3,0.5,0.7,True
518,True,0.6,0.2,0.6,True
518,False,0.1,0.4,0.33,True
519,True,0.5,0.8,0.67,False
519,False,0.1,0.6,0.2,False
520,True,0.6,0.2,0.67,True
520,False,0.9,0.6,0.75,True
521,True,0.6,0.3,0.6,True
521,False,0.7,0.5,0.7,True
522,True,0.5,0.09999999999999998,0.64,False
522,False,0.9,0.5,0.9,True
523,True,0.4,0.7,0.47,True
523,False,0.9,0.5,0.9,True
524,True,0.4,0.7,0.6,False
524,False,0.7,0.5,0.7,False
525,True,0.5,0.8,0.67,True
525,False,0.1,0.6,0.2,False
526,True,0.4,0.8,0.67,True
526,False,0.1,0.6,0.4,True
527,True,0.5,0.9,0.64,True
527,False,0.7,0.4,0.64,False
528,True,0.6,0.09999999999999998,0.6,False
528,False,0.9,0.5,0.9,True
529,True,0.5,0.09999999999999998,0.5,False
529,False,0.1,0.5,0.1,False
530,True,0.5,0.7,0.7,True
530,False,0.8,0.5,0.8,False
531,True,0.5,0.9,0.64,True
531,False,0.7,0.5,0.7,False
532,True,0.6,0.8,0.6,True
532,False,0.9,0.4,0.82,True
533,True,0.4,0.09999999999999998,0.6,False
533,False,0.8,0.6,0.67,True
534,True,0.4,0.9,0.4,False
534,False,0.9,0.5,0.9,True
535,True,0.5,0.2,0.2,True
535,False,0.3,0.5,0.3,False
536,True,0.4,0.7,0.47,True
536,False,0.7,0.5,0.7,False
537,True,0.6,0.7,0.6,False
537,False,0.2,0.5,0.2,True
538,True,0.5,0.1,0.5,True
538,False,0.9,0.6,0.6,True
539,True,0.4,0.7,0.6,True
539,False,0.9,0.4,0.67,True
540,True,0.5,0.2,0.2,True
540,False,0.7,0.4,0.58,True
541,True,0.5,0.1,0.5,True
541,False,0.3,0.6,0.33,False
542,True,0.6,0.1,0.6,True
542,False,0.2,0.5,0.2,False
543,True,0.5,0.30000000000000004,0.6,False
543,False,0.2,0.5,0.2,True
544,True,0.5,0.3,0.6,True
544,False,0.7,0.6,0.6,False
545,True,0.5,0.1,0.5,True
545,False,0.9,0.6,0.75,True
546,True,0.5,0.7,0.7,False
546,False,0.9,0.5,0.9,False
547,True,0.5,0.7,0.7,True
547,False,0.9,0.4,0.67,False
548,True,0.6,0.3,0.6,True
548,False,0.8,0.6,0.67,True
549,True,0.4,0.19999999999999996,0.25,False
549,False,0.09999999999999998,0.4,0.2,False
550,True,0.4,0.7,0.6,True
550,False,0.3,0.4,0.25,False
551,True,0.6,0.8,0.67,True
551,False,0.3,0.5,0.3,True
552,True,0.6,0.7,0.6,False
552,False,0.9,0.4,0.67,False
553,True,0.4,0.30000000000000004,0.6,False
553,False,0.3,0.6,0.33,False
554,True,0.5,0.2,0.67,True
554,False,0.9,0.5,0.9,False
555,True,0.5,0.9,0.1,False
555,False,0.8,0.5,0.8,False
556,True,0.4,0.2,0.2,True
556,False,0.8,0.5,0.8,False
557,True,0.5,0.8,0.67,False
557,False,0.1,0.5,0.1,False
558,True,0.6,0.7,0.6,True
558,False,0.7,0.5,0.7,True
559,True,0.6,0.8,0.75,True
559,False,0.9,0.6,0.6,False
560,True,0.6,0.19999999999999996,0.67,False
560,False,0.3,0.5,0.3,False
561,True,0.5,0.30000000000000004,0.6,False
561,False,0.1,0.6,0.2,False
562,True,0.6,0.19999999999999996,0.6,False
562,False,0.9,0.5,0.9,True
563,True,0.6,0.9,0.6,True
563,False,0.3,0.4,0.33,False
564,True,0.5,0.9,0.1,False
564,False,0.9,0.6,0.75,True
565,True,0.5,0.8,0.67,True
565,False,0.8,0.6,0.67,True
566,True,0.5,0.9,0.64,True
566,False,0.1,0.6,0.2,False
567,True,0.4,0.1,0.44,True
567,False,0.1,0.6,0.2,True
568,True,0.4,0.9,0.4,False
568,False,0.7,0.5,0.7,True
569,True,0.5,0.7,0.7,True
569,False,0.3,0.4,0.25,False
570,True,0.4,0.7,0.6,True
570,False,0.7,0.4,0.64,True
571,True,0.5,0.3,0.6,True
571,False,0.8,0.5,0.8,True
572,True,0.4,0.7,0.47,True
572,False,0.3,0.4,0.33,True
573,True,0.4,0.30000000000000004,0.43,False
573,False,0.3,0.4,0.33,True
574,True,0.5,0.8,0.67,True
574,False,0.7,0.4,0.7,True
575,True,0.5,0.09999999999999998,0.9,False
575,False,0.9,0.5,0.9,False
576,True,0.5,0.09999999999999998,0.64,False
576,False,0.3,0.6,0.33,True
577,True,0.4,0.9,0.44,False
577,False,0.8,0.5,0.8,False
578,True,0.5,0.8,0.67,False
578,False,0.9,0.5,0.9,False
579,True,0.4,0.7,0.33,False
579,False,0.8,0.5,0.8,False
580,True,0.5,0.3,0.6,True
580,False,0.8,0.4,0.67,False
581,True,0.5,0.8,0.2,False
581,False,0.9,0.5,0.9,True
582,True,0.6,0.8,0.67,True
582,False,0.3,0.4,0.33,True
583,True,0.5,0.8,0.67,True
583,False,0.8,0.5,0.8,False
584,True,0.5,0.30000000000000004,0.6,False
584,False,0.3,0.4,0.7,False
585,True,0.5,0.9,0.1,False
585,False,0.9,0.6,0.6,True
586,True,0.5,0.9,0.1,False
586,False,0.8,0.6,0.67,False
587,True,0.5,0.9,0.64,True
587,False,0.9,0.5,0.9,True
588,True,0.5,0.2,0.2,True
588,False,0.8,0.4,0.67,False
589,True,0.6,0.19999999999999996,0.67,False
589,False,0.2,0.4,0.2,True
590,True,0.6,0.19999999999999996,0.6,False
590,False,0.2,0.5,0.2,False
591,True,0.5,0.1,0.1,True
591,False,0.3,0.4,0.33,True
592,True,0.4,0.19999999999999996,0.25,False
592,False,0.2,0.6,0.25,False
593,True,0.6,0.19999999999999996,0.6,False
593,False,0.9,0.5,0.9,True
594,True,0.5,0.9,0.64,True
594,False,0.2,0.5,0.2,True
595,True,0.5,0.30000000000000004,0.6,False
595,False,0.7,0.5,0.7,True
596,True,0.5,0.9,0.9,True
596,False,0.8,0.6,0.67,False
597,True,0.6,0.8,0.6,True
597,False,0.1,0.4,0.2,True
598,True,0.6,0.7,0.6,False
598,False,0.8,0.4,0.67,False
599,True,0.4,0.9,0.44,True
599,False,0.3,0.5,0.3,False
600,True,0.5,0.7,0.7,False
600,False,0.7,0.4,0.64,True
601,True,0.5,0.30000000000000004,0.6,False
601,False,0.7,0.4,0.64,True
602,True,0.4,0.9,0.4,False
602,False,0.9,0.5,0.9,False
603,True,0.6,0.1,0.6,True
603,False,0.3,0.4,0.33,False
604,True,0.5,0.7,0.7,False
604,False,0.3,0.6,0.58,True
605,True,0.5,0.9,0.1,False
605,False,0.8,0.5,0.8,True
606,True,0.4,0.7,0.6,False
606,False,0.9,0.4,0.67,False
607,True,0.5,0.7,0.58,True
607,False,0.2,0.5,0.2,True
608,True,0.5,0.8,0.2,False
608,False,0.3,0.5,0.3,True
609,True,0.5,0.7,0.7,True
609,False,0.7,0.6,0.7,False
610,True,0.5,0.30000000000000004,0.6,False
610,False,0.7,0.4,0.64,True
611,True,0.5,0.3,0.6,True
611,False,0.7,0.6,0.7,True
612,True,0.5,0.09999999999999998,0.9,False
612,False,0.2,0.4,0.2,True
613,True,0.6,0.19999999999999996,0.6,False
613,False,0.3,0.5,0.3,True
614,True,0.5,0.19999999999999996,0.67,False
614,False,0.2,0.4,0.67,False
615,True,0.5,0.2,0.67,True
615,False,0.1,0.6,0.2,False
616,True,0.5,0.09999999999999998,0.64,False
616,False,0.8,0.5,0.8,False
617,True,0.5,0.3,0.6,True
617,False,0.2,0.5,0.2,True
618,True,0.5,0.7,0.7,True
618,False,0.1,0.5,0.1,True
619,True,0.4,0.2,0.2,True
619,False,0.3,0.5,0.3,True
620,True,0.6,0.30000000000000004,0.6,False
620,False,0.1,0.5,0.1,False
621,True,0.5,0.7,0.7,True
621,False,0.3,0.6,0.58,True
622,True,0.5,0.7,0.7,True
622,False,0.1,0.6,0.2,False
623,True,0.6,0.1,0.6,True
623,False,0.8,0.6,0.67,False
624,True,0.5,0.8,0.2,False
624,False,0.2,0.6,0.67,True
625,True,0.5,0.7,0.7,True
625,False,0.2,0.4,0.2,False
626,True,0.5,0.2,0.67,True
626,False,0.1,0.6,0.2,False
627,True,0.5,0.8,0.67,False
627,False,0.8,0.5,0.8,True
628,True,0.4,0.2,0.33,True
628,False,0.1,0.5,0.1,False
629,True,0.5,0.2,0.2,True
629,False,0.3,0.5,0.7,True
630,True,0.6,0.7,0.7,True
630,False,0.9,0.5,0.9,True
631,True,0.6,0.7,0.6,False
631,False,0.8,0.5,0.8,True
632,True,0.6,0.7,0.7,True
632,False,0.2,0.5,0.2,False
633,True,0.5,0.30000000000000004,0.6,False
633,False,0.9,0.5,0.9,False
634,True,0.5,0.8,0.2,False
634,False,0.8,0.5,0.8,True
635,True,0.4,0.9,0.44,False
635,False,0.3,0.5,0.3,False
636,True,0.5,0.7,0.7,True
636,False,0.8,0.6,0.67,True
637,True,0.5,0.7,0.7,True
637,False,0.3,0.6,0.33,False
638,True,0.5,0.9,0.1,False
638,False,0.8,0.5,0.8,False
639,True,0.5,0.7,0.58,False
639,False,0.1,0.5,0.1,False
640,True,0.6,0.1,0.6,True
640,False,0.3,0.5,0.3,False
641,True,0.4,0.9,0.44,False
641,False,0.9,0.6,0.75,True
642,True,0.5,0.8,0.2,False
642,False,0.8,0.6,0.67,True
643,True,0.4,0.2,0.25,True
643,False,0.3,0.6,0.33,False
644,True,0.4,0.9,0.4,True
644,False,0.3,0.6,0.33,True
645,True,0.4,0.3,0.43,True
645,False,0.1,0.5,0.1,False
646,True,0.4,0.7,0.47,True
646,False,0.8,0.5,0.8,False
647,True,0.4,0.1,0.44,True
647,False,0.8,0.5,0.8,False
648,True,0.5,0.8,0.2,False
648,False,0.8,0.5,0.8,False
649,True,0.5,0.19999999999999996,0.67,False
649,False,0.1,0.5,0.1,True
650,True,0.4,0.8,0.25,False
650,False,0.9,0.5,0.9,False
651,True,0.5,0.8,0.67,False
651,False,0.7,0.5,0.7,True
652,True,0.6,0.30000000000000004,0.6,False
652,False,0.9,0.5,0.9,False
653,True,0.5,0.9,0.64,True
653,False,0.1,0.5,0.1,True
654,True,0.5,0.8,0.67,True
654,False,0.7,0.6,0.67,False
655,True,0.6,0.2,0.6,True
655,False,0.3,0.5,0.3,True
656,True,0.4,0.19999999999999996,0.25,False
656,False,0.9,0.4,0.82,True
657,True,0.5,0.8,0.67,False
657,False,0.7,0.6,0.7,False
658,True,0.6,0.7,0.7,True
658,False,0.3,0.4,0.58,True
659,True,0.5,0.3,0.6,True
659,False,0.3,0.6,0.33,False
660,True,0.5,0.9,0.1,False
660,False,0.9,0.6,0.75,True
661,True,0.5,0.2,0.67,True
661,False,0.9,0.5,0.9,True
662,True,0.4,0.9,0.44,False
662,False,0.9,0.5,0.9,True
663,True,0.6,0.3,0.6,True
663,False,0.1,0.4,0.2,False
664,True,0.5,0.7,0.58,True
664,False,0.8,0.5,0.8,True
665,True,0.5,0.9,0.64,True
665,False,0.9,0.5,0.9,True
666,True,0.4,0.3,0.43,True
666,False,0.7,0.5,0.7,False
667,True,0.6,0.09999999999999998,0.6,False
667,False,0.3,0.4,0.58,True
668,True,0.6,0.9,0.6,True
668,False,0.7,0.5,0.7,False
669,True,0.5,0.1,0.5,True
669,False,0.7,0.5,0.7,False
670,True,0.4,0.8,0.25,False
670,False,0.1,0.6,0.2,False
671,True,0.4,0.30000000000000004,0.43,False
671,False,0.9,0.5,0.9,False
672,True,0.6,0.7,0.6,False
672,False,0.3,0.4,0.43,True
673,True,0.4,0.2,0.33,True
673,False,0.7,0.4,0.64,False
674,True,0.5,0.7,0.7,False
674,False,0.1,0.6,0.2,False
675,True,0.6,0.7,0.7,True
675,False,0.7,0.5,0.7,True
676,True,0.4,0.19999999999999996,0.33,False
676,False,0.7,0.5,0.7,True
677,True,0.5,0.8,0.67,True
677,False,0.9,0.4,0.82,True
678,True,0.5,0.8,0.67,True
678,False,0.1,0.5,0.1,False
679,True,0.5,0.2,0.2,True
679,False,0.9,0.4,0.67,False
680,True,0.5,0.1,0.5,True
680,False,0.8,0.5,0.8,True
681,True,0.5,0.2,0.67,True
681,False,0.8,0.5,0.8,True
682,True,0.4,0.9,0.44,False
682,False,0.8,0.6,0.67,True
683,True,0.5,0.30000000000000004,0.7,False
683,False,0.2,0.6,0.25,False
684,True,0.5,0.19999999999999996,0.67,False
684,False,0.7,0.5,0.7,True
685,True,0.5,0.7,0.58,False
685,False,0.7,0.5,0.7,False
686,True,0.5,0.9,0.64,True
686,False,0.1,0.6,0.2,False
687,True,0.4,0.30000000000000004,0.6,False
687,False,0.7,0.5,0.7,True
688,True,0.6,0.3,0.6,True
688,False,0.2,0.5,0.2,False
689,True,0.4,0.2,0.33,True
689,False,0.3,0.5,0.3,True
690,True,0.5,0.8,0.2,False
690,False,0.8,0.5,0.8,False
691,True,0.6,0.2,0.6,True
691,False,0.2,0.5,0.2,False
692,True,0.6,0.8,0.67,True
692,False,0.8,0.5,0.8,False
693,True,0.6,0.19999999999999996,0.67,False
693,False,0.1,0.5,0.1,True
694,True,0.4,0.3,0.43,True
694,False,0.1,0.4,0.2,True
695,True,0.6,0.19999999999999996,0.6,False
695,False,0.2,0.5,0.2,False
696,True,0.5,0.9,0.64,True
696,False,0.9,0.5,0.9,False
697,True,0.4,0.8,0.67,True
697,False,0.8,0.5,0.8,False
698,True,0.6,0.8,0.67,True
698,False,0.3,0.4,0.43,False
699,True,0.5,0.8,0.67,True
699,False,0.8,0.5,0.8,False
700,True,0.4,0.30000000000000004,0.43,False
700,False,0.8,0.5,0.8,True
701,True,0.5,0.09999999999999998,0.5,False
701,False,0.7,0.5,0.7,False
702,True,0.4,0.2,0.2,True
702,False,0.7,0.6,0.6,False
703,True,0.5,0.7,0.7,True
703,False,0.7,0.5,0.7,True
704,True,0.5,0.9,0.1,False
704,False,0.2,0.4,0.33,False
705,True,0.5,0.3,0.6,True
705,False,0.3,0.6,0.58,False
706,True,0.6,0.8,0.67,False
706,False,0.3,0.6,0.33,True
707,True,0.5,0.8,0.67,False
707,False,0.8,0.4,0.67,True
708,True,0.5,0.1,0.5,True
708,False,0.7,0.6,0.7,False
709,True,0.6,0.30000000000000004,0.6,False
709,False,0.2,0.4,0.2,False
710,True,0.5,0.3,0.6,True
710,False,0.9,0.5,0.9,False
711,True,0.6,0.8,0.67,True
711,False,0.9,0.5,0.9,False
712,True,0.5,0.9,0.64,True
712,False,0.7,0.5,0.7,False
713,True,0.5,0.30000000000000004,0.6,False
713,False,0.3,0.5,0.7,False
714,True,0.6,0.8,0.6,False
714,False,0.7,0.6,0.6,True
715,True,0.6,0.9,0.6,False
715,False,0.1,0.6,0.2,False
716,True,0.5,0.9,0.9,True
716,False,0.8,0.4,0.67,True
717,True,0.5,0.8,0.67,True
717,False,0.2,0.6,0.25,True
718,True,0.5,0.09999999999999998,0.5,False
718,False,0.2,0.6,0.25,False
719,True,0.4,0.19999999999999996,0.25,False
719,False,0.3,0.6,0.58,False
720,True,0.5,0.1,0.5,True
720,False,0.8,0.5,0.8,False
721,True,0.6,0.09999999999999998,0.6,False
721,False,0.1,0.4,0.2,True
722,True,0.4,0.2,0.25,True
722,False,0.8,0.5,0.8,True
723,True,0.6,0.8,0.67,True
723,False,0.8,0.6,0.67,False
724,True,0.5,0.7,0.58,False
724,False,0.9,0.5,0.9,True
725,True,0.5,0.30000000000000004,0.6,False
725,False,0.9,0.6,0.6,True
726,True,0.5,0.2,0.67,True
726,False,0.1,0.6,0.2,True
727,True,0.5,0.8,0.2,False
727,False,0.2,0.6,0.25,False
728,True,0.6,0.09999999999999998,0.6,False
728,False,0.7,0.4,0.58,False
729,True,0.4,0.3,0.6,True
729,False,0.1,0.6,0.2,False
730,True,0.5,0.30000000000000004,0.6,False
730,False,0.8,0.6,0.67,True
731,True,0.5,0.09999999999999998,0.64,False
731,False,0.8,0.4,0.67,False
732,True,0.5,0.9,0.64,True
732,False,0.8,0.4,0.67,False
733,True,0.5,0.09999999999999998,0.64,False
733,False,0.3,0.5,0.3,False
734,True,0.5,0.1,0.5,True
734,False,0.7,0.5,0.7,True
735,True,0.5,0.9,0.1,False
735,False,0.7,0.4,0.64,True
736,True,0.6,0.7,0.6,False
736,False,0.9,0.5,0.9,False
737,True,0.4,0.1,0.2,True
737,False,0.8,0.5,0.8,False
738,True,0.4,0.1,0.44,True
738,False,0.2,0.5,0.2,True
739,True,0.5,0.30000000000000004,0.6,False
739,False,0.3,0.6,0.33,False
740,True,0.6,0.8,0.67,False
740,False,0.1,0.6,0.2,False
741,True,0.4,0.9,0.4,True
741,False,0.8,0.4,0.67,True
742,True,0.5,0.19999999999999996,0.67,False
742,False,0.3,0.4,0.25,False
743,True,0.5,0.19999999999999996,0.67,False
743,False,0.8,0.5,0.8,False
744,True,0.5,0.9,0.1,False
744,False,0.8,0.5,0.8,True
745,True,0.4,0.19999999999999996,0.33,False
745,False,0.9,0.5,0.9,True
746,True,0.5,0.7,0.7,False
746,False,0.9,0.6,0.75,True
747,True,0.5,0.09999999999999998,0.64,False
747,False,0.9,0.5,0.9,False
748,True,0.4,0.8,0.67,True
748,False,0.3,0.5,0.3,False
749,True,0.4,0.7,0.33,False
749,False,0.2,0.6,0.25,True
750,True,0.5,0.9,0.9,True
750,False,0.7,0.4,0.58,True
751,True,0.6,0.7,0.6,False
751,False,0.8,0.5,0.8,False
752,True,0.5,0.8,0.67,False
752,False,0.3,0.6,0.33,False
753,True,0.5,0.7,0.7,False
753,False,0.3,0.5,0.3,False
754,True,0.6,0.7,0.6,True
754,False,0.8,0.6,0.67,True
755,True,0.5,0.8,0.67,False
755,False,0.3,0.4,0.58,True
756,True,0.5,0.8,0.67,False
756,False,0.8,0.5,0.8,False
757,True,0.6,0.2,0.67,True
757,False,0.2,0.5,0.2,True
758,True,0.5,0.7,0.7,True
758,False,0.1,0.5,0.1,False
759,True,0.4,0.09999999999999998,0.44,False
759,False,0.7,0.4,0.64,False
760,True,0.6,0.8,0.67,False
760,False,0.7,0.4,0.64,False
761,True,0.5,0.9,0.64,True
761,False,0.9,0.4,0.67,True
762,True,0.4,0.7,0.67,False
762,False,0.2,0.5,0.2,True
763,True,0.5,0.7,0.7,True
763,False,0.3,0.4,0.33,True
764,True,0.5,0.7,0.7,True
764,False,0.1,0.5,0.1,False
765,True,0.4,0.8,0.67,True
765,False,0.9,0.5,0.9,False
766,True,0.5,0.9,0.1,False
766,False,0.8,0.4,0.67,False
767,True,0.5,0.7,0.58,False
767,False,0.3,0.5,0.3,False
768,True,0.5,0.3,0.6,True
768,False,0.9,0.5,0.9,False
769,True,0.5,0.30000000000000004,0.7,False
769,False,0.3,0.5,0.3,True
770,True,0.5,0.7,0.58,True
770,False,0.3,0.6,0.33,False
771,True,0.5,0.8,0.2,False
771,False,0.2,0.6,0.67,True
772,True,0.6,0.8,0.6,False
772,False,0.3,0.6,0.33,False
773,True,0.6,0.19999999999999996,0.67,False
773,False,0.9,0.5,0.9,True
774,True,0.5,0.1,0.1,True
774,False,0.7,0.5,0.7,False
775,True,0.5,0.8,0.2,False
775,False,0.8,0.5,0.8,True
776,True,0.5,0.7,0.58,True
776,False,0.3,0.5,0.3,True
777,True,0.4,0.7,0.6,True
777,False,0.8,0.5,0.8,False
778,True,0.6,0.9,0.6,True
778,False,0.8,0.4,0.67,False
779,True,0.5,0.8,0.67,False
779,False,0.2,0.5,0.2,True
780,True,0.5,0.09999999999999998,0.5,False
780,False,0.9,0.4,0.67,True
781,True,0.5,0.3,0.6,True
781,False,0.9,0.4,0.67,True
782,True,0.5,0.9,0.1,False
782,False,0.7,0.5,0.7,True
783,True,0.5,0.3,0.6,True
783,False,0.8,0.4,0.67,False
784,True,0.6,0.9,0.6,True
784,False,0.2,0.6,0.25,True
785,True,0.5,0.09999999999999998,0.64,False
785,False,0.8,0.4,0.67,True
786,True,0.5,0.2,0.2,True
786,False,0.7,0.4,0.58,False
787,True,0.5,0.30000000000000004,0.6,False
787,False,0.3,0.5,0.7,False
788,True,0.5,0.7,0.7,True
788,False,0.3,0.6,0.6,True
789,True,0.5,0.8,0.67,True
789,False,0.8,0.5,0.8,False
790,True,0.6,0.7,0.6,False
790,False,0.3,0.5,0.3,False
791,True,0.5,0.09999999999999998,0.5,False
791,False,0.9,0.4,0.82,True
792,True,0.5,0.30000000000000004,0.6,False
792,False,0.1,0.5,0.1,False
793,True,0.4,0.1,0.44,True
793,False,0.3,0.4,0.7,False
794,True,0.6,0.9,0.2,False
794,False,0.9,0.5,0.9,False
795,True,0.6,0.30000000000000004,0.6,False
795,False,0.2,0.6,0.25,False
796,True,0.4,0.8,0.33,False
796,False,0.8,0.5,0.8,False
797,True,0.6,0.1,0.6,True
797,False,0.1,0.5,0.1,True
798,True,0.5,0.1,0.5,True
798,False,0.9,0.5,0.9,False
799,True,0.5,0.30000000000000004,0.6,False
799,False,0.2,0.5,0.2,False
800,True,0.6,0.9,0.6,True
800,False,0.1,0.5,0.1,True
