run,trial,action1,state,action2,reward
21,138,Y,Y,J,1
21,139,X,X,D,1
21,140,Y,Y,J,1
21,141,Y,X,D,1
21,142,X,X,F,1
21,143,X,X,D,1
21,144,Y,Y,J,1
21,145,X,X,D,1
21,146,X,X,D,0
21,147,Y,Y,J,0
21,148,Y,X,D,1
21,149,Y,Y,J,1
21,150,X,X,D,1
21,151,X,X,D,1
21,152,Y,Y,J,1
21,153,X,Y,J,1
21,154,Y,Y,J,1
21,155,X,X,D,1
21,156,X,Y,J,0
21,157,X,X,D,0
21,158,X,X,D,1
21,159,Y,Y,J,1
21,160,X,X,D,1
21,161,X,X,D,1
21,162,X,Y,J,1
21,163,X,X,D,1
21,164,X,X,F,1
21,165,Y,X,D,0
21,166,X,Y,J,1
21,167,Y,Y,J,1
21,168,Y,Y,J,0
21,169,Y,X,F,1
21,170,Y,Y,J,1
21,171,Y,Y,J,1
21,172,Y,Y,J,1
21,173,Y,Y,J,1
21,174,,,1,0
21,175,Y,X,F,0
21,176,Y,X,F,0
21,177,X,X,D,1
21,178,Y,X,D,1
21,179,X,X,D,1
21,180,Y,X,D,0
21,181,X,X,D,1
21,182,X,Y,J,1
21,183,Y,X,D,1
21,184,Y,Y,J,1
21,185,Y,Y,J,1
21,186,Y,Y,J,1
21,187,Y,X,D,1
21,188,X,X,D,0
21,189,X,X,D,1
21,190,X,X,D,0
21,191,Y,X,D,1
21,192,Y,Y,J,1
21,193,Y,Y,J,1
21,194,X,Y,J,1
21,195,Y,Y,J,1
21,196,X,X,D,0
21,197,Y,Y,J,1
21,198,Y,X,D,1
21,199,X,Y,J,1
22,0,X,X,F,0
22,1,X,Y,K,0
22,2,X,X,F,1
22,3,X,Y,J,1
22,4,X,X,F,1
22,5,Y,Y,J,1
22,6,Y,Y,J,1
22,7,Y,Y,J,1
22,8,Y,Y,J,0
22,9,X,Y,J,0
22,10,X,X,F,0
22,11,X,X,D,1
22,12,X,X,D,0
22,13,Y,Y,K,0
22,14,Y,Y,J,0
22,15,X,Y,J,1
22,16,X,X,D,1
22,17,X,X,D,1
22,18,X,X,D,1
22,19,X,Y,K,0
22,20,X,Y,J,1
22,21,X,Y,J,1
22,22,Y,X,D,1
22,23,X,Y,J,0
22,24,Y,Y,K,0
22,25,Y,X,D,1
22,26,Y,Y,K,1
22,27,Y,X,D,0
22,28,X,Y,K,0
22,29,Y,Y,K,1
22,30,X,Y,K,0
22,31,Y,Y,J,0
22,32,X,Y,K,0
22,33,X,X,D,1
22,34,X,Y,J,1
22,35,X,X,D,1
22,36,Y,X,D,0
22,37,Y,X,F,0
22,38,X,X,F,0
22,39,X,Y,J,1
22,40,X,X,F,0
22,41,X,Y,J,1
22,42,X,Y,J,1
22,43,X,Y,J,1
22,44,X,X,F,0
22,45,Y,Y,J,1
22,46,Y,X,D,0
22,47,Y,Y,J,1
22,48,Y,Y,J,1
22,49,Y,Y,J,1
22,50,Y,Y,J,1
22,51,Y,Y,J,1
22,52,Y,Y,J,1
22,53,Y,Y,J,1
22,54,Y,X,F,1
22,55,Y,Y,J,1
22,56,Y,X,F,1
22,57,X,X,F,0
22,58,Y,Y,J,0
22,59,X,Y,K,0
22,60,Y,Y,K,1
22,61,X,X,D,1
22,62,X,X,D,0
22,63,Y,Y,K,1
22,64,Y,X,F,1
22,65,Y,Y,K,1
22,66,Y,X,D,1
22,67,Y,Y,K,0
22,68,Y,X,D,1
22,69,X,X,D,0
22,70,Y,Y,K,0
22,71,X,Y,J,1
22,72,X,X,F,0
22,73,X,Y,J,0
22,74,X,Y,K,1
22,75,X,X,D,1
22,76,X,Y,K,1
22,77,X,Y,K,1
22,78,X,X,D,0
22,79,X,Y,K,1
22,80,X,X,F,1
22,81,X,Y,K,0
22,82,Y,X,F,0
22,83,Y,Y,J,1
22,84,Y,X,D,1
22,85,Y,Y,J,1
22,86,Y,Y,J,0
22,87,X,Y,K,0
22,88,Y,X,F,1
22,89,Y,Y,J,1
22,90,X,X,F,0
22,91,X,X,F,0
22,92,Y,X,D,1
22,93,Y,Y,J,1
22,94,Y,X,D,0
22,95,X,X,D,0
22,96,X,Y,J,0
22,97,Y,Y,J,0
22,98,Y,X,D,1
22,99,Y,Y,K,0
22,100,Y,X,D,1
22,101,Y,X,D,1
22,102,Y,Y,K,0
22,103,Y,Y,K,1
22,104,X,X,D,1
22,105,X,Y,K,1
22,106,X,X,D,0
22,107,X,X,F,1
22,108,X,X,F,1
22,109,X,X,F,0
22,110,Y,X,D,1
22,111,Y,Y,K,1
22,112,X,X,F,0
22,113,X,X,D,1
22,114,X,X,D,1
22,115,X,X,D,0
22,116,Y,X,F,0
22,117,X,Y,J,0
22,118,Y,X,D,1
22,119,Y,Y,K,0
22,120,Y,Y,J,0
22,121,X,X,D,1
22,122,X,X,D,0
22,123,X,X,F,1
22,124,Y,Y,J,0
22,125,X,Y,K,0
22,126,Y,Y,J,1
22,127,Y,X,F,1
22,128,Y,Y,J,0
22,129,Y,Y,J,0
22,130,X,X,F,1
22,131,X,X,F,0
22,132,Y,Y,K,0
22,133,X,X,D,0
22,134,Y,X,D,0
22,135,Y,Y,J,1
22,136,Y,X,D,0
22,137,X,X,F,1
22,138,Y,Y,J,0
22,139,Y,Y,K,0
22,140,X,X,F,1
22,141,Y,Y,K,1
22,142,Y,Y,K,1
22,143,Y,Y,K,0
22,144,X,Y,K,0
22,145,X,X,D,0
22,146,Y,Y,J,0
22,147,X,Y,K,0
22,148,Y,Y,J,0
22,149,X,Y,J,1
22,150,X,Y,J,1
22,151,X,Y,J,1
22,152,X,X,D,0
22,153,Y,Y,J,1
22,154,Y,Y,J,1
22,155,Y,Y,J,0
22,156,Y,Y,K,1
22,157,Y,X,F,1
22,158,X,X,F,0
22,159,X,X,D,0
22,160,Y,Y,K,0
22,161,Y,X,D,1
22,162,Y,Y,J,1
22,163,Y,Y,J,0
22,164,X,Y,K,1
22,165,Y,Y,K,1
22,166,Y,Y,K,0
22,167,X,X,F,0
22,168,X,X,D,0
22,169,Y,X,D,0
22,170,X,X,F,0
22,171,Y,X,F,1
22,172,Y,Y,K,0
22,173,Y,X,F,0
22,174,Y,Y,K,1
22,175,Y,X,F,1
22,176,Y,Y,K,1
22,177,Y,X,F,1
22,178,Y,Y,K,1
22,179,Y,Y,K,0
22,180,X,Y,J,0
22,181,X,X,D,1
22,182,X,X,D,1
22,183,X,X,D,1
22,184,X,X,D,1
22,185,X,X,D,1
22,186,X,Y,K,0
22,187,Y,Y,J,0
22,188,Y,X,F,1
22,189,Y,X,F,0
22,190,Y,Y,J,0
22,191,X,X,D,0
22,192,X,X,F,1
22,193,Y,Y,K,1
22,194,Y,X,F,1
22,195,Y,Y,K,1
22,196,Y,Y,K,1
22,197,Y,X,F,1
22,198,Y,X,F,0
22,199,X,Y,K,0
23,0,X,X,D,0
23,1,X,X,D,1
23,2,X,Y,J,0
23,3,X,Y,K,1
23,4,X,Y,K,0
23,5,Y,Y,K,1
23,6,Y,X,D,0
23,7,Y,Y,K,1
23,8,Y,Y,J,0
23,9,Y,Y,J,0
23,10,Y,Y,J,0
23,11,X,Y,K,1
23,12,X,Y,K,0
23,13,X,Y,K,0
23,14,X,Y,J,1
23,15,X,X,D,0
23,16,X,X,D,1
23,17,X,Y,J,0
23,18,X,X,F,1
23,19,X,X,F,0
23,20,Y,Y,K,0
23,21,Y,Y,J,0
23,22,X,Y,K,1
23,23,X,Y,J,0
23,24,X,X,F,1
23,25,X,X,F,0
23,26,X,X,F,1
23,27,X,X,F,1
23,28,X,Y,K,1
23,29,X,X,F,1
23,30,X,Y,K,0
23,31,X,X,F,1
23,32,X,Y,K,0
23,33,X,Y,K,1
23,34,X,X,F,0
23,35,X,Y,K,1
23,36,X,X,F,1
23,37,X,Y,K,0
23,38,X,Y,J,0
23,39,X,X,D,1
23,40,X,X,F,1
23,41,X,Y,J,0
23,42,X,Y,K,1
23,43,X,X,F,1
23,44,X,X,F,1
23,45,X,Y,J,0
23,46,X,X,F,1
23,47,X,Y,K,1
23,48,X,Y,K,0
23,49,X,X,F,0
23,50,X,X,F,1
23,51,X,Y,K,1
23,52,X,Y,K,0
23,53,Y,X,D,0
23,54,X,X,F,0
23,55,X,X,F,0
23,56,Y,X,F,0
23,57,Y,Y,J,0
23,58,X,X,D,1
23,59,X,Y,J,0
23,60,X,X,D,1
23,61,X,Y,K,0
23,62,X,X,D,1
23,63,X,X,D,1
23,64,X,X,D,0
23,65,X,X,D,0
23,66,X,X,D,1
23,67,X,X,D,1
23,68,X,X,D,1
23,69,X,X,D,1
23,70,Y,X,F,1
23,71,Y,Y,K,0
23,72,X,Y,J,0
23,73,X,X,D,0
23,74,X,X,D,0
23,75,X,Y,K,1
23,76,X,Y,K,0
23,77,X,Y,K,0
23,78,Y,X,F,0
23,79,Y,X,D,0
23,80,Y,X,F,0
23,81,X,X,F,1
23,82,X,X,F,1
23,83,X,Y,K,0
23,84,X,X,F,0
23,85,X,X,F,1
23,86,X,X,F,1
23,87,X,X,F,0
23,88,X,X,F,0
23,89,X,X,D,1
23,90,X,X,D,1
23,91,X,Y,J,0
23,92,X,Y,K,0
23,93,X,X,D,0
23,94,X,Y,K,0
23,95,X,X,D,1
23,96,X,X,D,1
23,97,X,X,D,0
23,98,X,X,D,1
23,99,X,X,D,0
23,100,X,Y,J,0
23,101,X,X,D,1
23,102,X,X,D,0
23,103,X,X,F,1
23,104,X,Y,K,0
23,105,X,X,F,1
23,106,X,X,F,1
23,107,X,X,F,1
23,108,X,X,F,0
23,109,X,X,F,0
23,110,X,Y,K,0
23,111,X,X,F,0
23,112,X,X,F,0
23,113,Y,X,D,0
23,114,Y,Y,K,0
23,115,Y,X,F,0
23,116,X,Y,K,1
23,117,X,Y,K,1
23,118,X,X,D,0
23,119,X,Y,K,1
23,120,X,X,F,0
23,121,X,X,F,1
23,122,X,X,F,0
23,123,X,X,F,1
23,124,X,Y,K,1
23,125,X,X,F,1
23,126,X,X,F,1
23,127,X,X,F,1
23,128,X,X,F,0
23,129,X,X,F,0
23,130,X,X,D,0
23,131,Y,Y,K,1
23,132,Y,Y,K,1
23,133,Y,Y,K,0
23,134,Y,Y,K,1
23,135,Y,Y,K,1
23,136,Y,Y,K,0
23,137,Y,Y,K,1
23,138,Y,Y,K,1
23,139,Y,Y,K,0
23,140,Y,Y,K,1
23,141,Y,Y,K,1
23,142,Y,Y,K,1
23,143,Y,Y,K,1
23,144,Y,Y,K,1
23,145,Y,Y,K,1
23,146,Y,X,F,1
23,147,Y,X,F,0
23,148,Y,Y,K,1
23,149,Y,Y,K,1
23,150,Y,Y,K,1
23,151,Y,Y,K,1
23,152,Y,Y,K,1
23,153,Y,X,F,1
23,154,Y,Y,K,1
23,155,Y,Y,K,0
23,156,Y,Y,K,0
23,157,X,X,D,1
23,158,X,X,D,0
23,159,X,X,F,1
23,160,X,X,F,1
23,161,X,Y,K,1
23,162,X,X,F,1
23,163,Y,Y,J,0
23,164,X,X,F,0
23,165,X,X,F,0
23,166,X,X,D,1
23,167,X,X,D,0
23,168,X,Y,J,1
23,169,X,X,D,1
23,170,X,Y,J,0
23,171,X,X,F,1
23,172,X,X,F,0
23,173,X,X,F,0
23,174,Y,X,F,0
23,175,Y,Y,J,1
23,176,Y,Y,J,1
23,177,Y,Y,J,0
23,178,X,X,F,0
23,179,X,X,F,1
23,180,X,X,F,1
23,181,X,X,F,0
23,182,X,X,F,1
23,183,X,Y,K,0
23,184,X,X,F,1
23,185,X,Y,K,1
23,186,X,X,F,1
23,187,X,Y,K,1
23,188,X,X,F,0
23,189,X,X,F,0
23,190,X,Y,J,1
23,191,X,X,D,1
23,192,X,X,D,1
23,193,X,X,D,1
23,194,X,X,D,1
23,195,X,X,D,1
23,196,X,Y,J,0
23,197,X,Y,J,0
23,198,X,X,D,0
23,199,X,X,F,1
24,0,X,Y,J,0
24,1,X,X,F,0
24,2,Y,X,F,1
24,3,X,X,D,1
24,4,X,X,D,0
24,5,Y,Y,J,1
24,6,Y,X,F,1
24,7,Y,X,F,1
24,8,X,Y,J,0
24,9,Y,Y,K,0
24,10,Y,Y,K,0
24,11,Y,Y,J,0
24,12,X,X,D,0
24,13,Y,X,F,1
24,14,Y,X,F,0
24,15,X,X,F,1
24,16,X,X,F,0
24,17,Y,X,D,1
24,18,Y,Y,J,1
24,19,Y,Y,J,0
24,20,Y,Y,K,0
24,21,X,X,D,0
24,22,Y,Y,K,0
24,23,Y,X,D,1
24,24,Y,Y,J,0
24,25,Y,X,D,0
24,26,X,X,D,0
24,27,X,Y,J,1
24,28,Y,Y,J,1
24,29,Y,Y,K,1
24,30,Y,Y,K,1
24,31,Y,X,F,0
24,32,Y,Y,J,1
24,33,Y,X,D,1
24,34,Y,Y,J,0
24,35,Y,X,D,0
24,36,X,X,F,1
24,37,X,X,F,1
24,38,X,X,D,0
24,39,X,X,D,0
24,40,Y,Y,K,1
24,41,Y,X,D,1
24,42,X,X,F,1
24,43,Y,X,F,0
24,44,X,X,D,1
24,45,Y,Y,K,0
24,46,Y,X,D,0
24,47,Y,Y,K,0
24,48,Y,X,D,1
24,49,Y,Y,K,1
24,50,X,X,D,1
24,51,Y,X,D,0
24,52,Y,Y,K,1
24,53,X,X,D,1
24,54,Y,Y,K,1
24,55,Y,X,D,0
24,56,Y,Y,K,0
24,57,Y,Y,K,0
24,58,X,Y,K,1
24,59,Y,Y,K,1
24,60,X,Y,J,1
24,61,X,X,D,1
24,62,X,Y,K,1
24,63,X,X,D,0
24,64,X,X,D,0
24,65,X,Y,K,0
24,66,X,X,F,0
24,67,Y,Y,K,1
24,68,Y,Y,K,0
24,69,X,Y,K,1
24,70,X,Y,K,1
24,71,X,X,F,1
24,72,X,X,D,0
24,73,Y,Y,K,1
24,74,Y,Y,K,1
24,75,Y,X,F,1
24,76,Y,Y,K,1
24,77,X,Y,K,0
24,78,Y,Y,K,1
24,79,X,Y,K,0
24,80,X,Y,J,1
24,81,Y,Y,K,1
24,82,Y,Y,K,0
24,83,Y,X,D,1
24,84,Y,Y,K,0
24,85,X,Y,K,0
24,86,X,X,D,1
24,87,Y,Y,K,1
24,88,X,Y,K,1
24,89,Y,Y,K,1
24,90,Y,X,F,1
24,91,X,X,D,1
24,92,X,Y,K,0
24,93,X,X,D,1
24,94,Y,X,D,1
24,95,Y,X,D,1
24,96,X,X,D,1
24,97,X,X,F,1
24,98,X,Y,K,0
24,99,Y,Y,K,1
24,100,X,X,D,1
24,101,Y,Y,K,0
24,102,Y,X,D,0
24,103,X,X,F,1
24,104,Y,Y,K,1
24,105,Y,Y,K,1
24,106,X,Y,K,0
24,107,Y,Y,J,1
24,108,X,X,D,1
24,109,Y,Y,K,0
24,110,Y,X,D,0
24,111,X,Y,K,0
24,112,X,X,F,1
24,113,Y,Y,K,0
24,114,Y,Y,K,1
24,115,X,Y,K,1
24,116,Y,Y,J,1
24,117,Y,X,D,0
24,118,Y,Y,K,1
24,119,X,X,F,1
24,120,Y,Y,K,1
24,121,Y,X,D,1
24,122,Y,X,F,1
24,123,Y,Y,K,1
24,124,X,X,D,0
24,125,X,Y,K,1
24,126,X,X,F,1
24,127,Y,Y,K,1
24,128,X,Y,K,1
24,129,X,X,F,1
24,130,Y,Y,J,1
24,131,X,Y,J,0
24,132,X,Y,K,0
24,133,X,X,F,1
24,134,X,Y,K,1
24,135,X,X,D,1
24,136,X,Y,K,1
24,137,Y,Y,K,1
24,138,X,Y,K,1
24,139,X,X,D,1
24,140,X,X,D,1
24,141,X,X,D,0
24,142,Y,X,F,1
24,143,X,X,F,1
24,144,X,X,D,0
24,145,X,X,F,1
24,146,X,Y,J,1
24,147,X,Y,J,1
24,148,X,X,F,0
24,149,Y,Y,K,1
24,150,X,Y,K,0
24,151,Y,Y,K,1
24,152,Y,X,D,1
24,153,X,Y,K,0
24,154,Y,Y,K,1
24,155,X,X,F,0
24,156,Y,Y,K,0
24,157,Y,X,F,0
24,158,Y,Y,K,0
24,159,X,X,F,1
24,160,Y,Y,K,0
24,161,X,Y,J,1
24,162,X,X,D,0
24,163,X,X,F,0
24,164,X,X,F,1
24,165,Y,Y,K,1
24,166,X,X,D,1
24,167,Y,X,D,0
24,168,X,Y,K,1
24,169,Y,X,F,1
24,170,X,Y,K,0
24,171,Y,Y,K,0
24,172,Y,Y,K,0
24,173,Y,X,F,1
24,174,X,X,F,1
24,175,X,X,D,1
24,176,Y,Y,K,0
24,177,Y,Y,K,1
24,178,X,Y,K,1
24,179,X,X,D,1
24,180,Y,Y,K,0
24,181,X,Y,K,0
24,182,X,X,D,0
24,183,Y,Y,K,1
24,184,X,Y,K,0
24,185,Y,Y,K,1
24,186,X,X,F,1
24,187,Y,Y,K,1
24,188,Y,X,F,0
24,189,X,X,F,1
24,190,X,X,D,0
24,191,X,X,D,1
24,192,Y,Y,J,0
24,193,Y,X,D,1
24,194,Y,Y,K,1
24,195,X,Y,K,0
24,196,Y,Y,J,0
24,197,Y,Y,J,1
24,198,X,X,F,1
24,199,Y,X,F,0
25,0,Y,X,F,0
25,1,Y,Y,K,0
25,2,X,Y,J,0
25,3,Y,Y,K,0
25,4,Y,Y,J,1
25,5,Y,X,F,1
25,6,X,X,F,1
25,7,Y,Y,J,1
25,8,X,X,F,1
25,9,Y,Y,K,0
25,10,Y,Y,J,1
25,11,Y,Y,K,0
25,12,X,Y,K,0
25,13,X,X,F,1
25,14,Y,Y,J,1
25,15,Y,Y,K,0
25,16,Y,Y,K,0
25,17,Y,Y,K,0
25,18,X,X,F,1
25,19,Y,Y,K,1
25,20,Y,Y,J,0
25,21,Y,Y,J,1
25,22,X,X,F,1
25,23,Y,Y,J,0
25,24,X,X,F,1
25,25,X,X,F,1
25,26,Y,Y,J,0
25,27,X,X,F,0
25,28,Y,Y,K,0
25,29,Y,Y,J,1
25,30,Y,Y,J,0
25,31,Y,Y,K,0
25,32,Y,Y,K,0
25,33,X,Y,J,0
25,34,X,X,F,0
25,35,X,X,F,0
25,36,X,X,F,1
25,37,Y,Y,J,1
25,38,X,X,F,0
25,39,X,Y,J,0
25,40,X,X,D,0
25,41,X,X,F,0
25,42,X,Y,J,1
25,43,X,Y,J,0
25,44,Y,Y,J,0
25,45,Y,X,F,1
25,46,Y,X,F,0
25,47,Y,X,F,1
25,48,X,X,F,0
25,49,X,X,D,1
25,50,X,X,D,0
25,51,Y,Y,J,1
25,52,X,X,D,0
25,53,Y,X,F,1
25,54,X,X,F,0
25,55,Y,Y,K,1
25,56,Y,Y,K,1
25,57,X,Y,J,0
25,58,Y,Y,K,1
25,59,X,X,F,1
25,60,Y,Y,J,0
25,61,Y,Y,J,1
25,62,X,X,D,1
25,63,Y,Y,K,1
25,64,X,X,D,1
25,65,Y,Y,K,1
25,66,Y,Y,K,1
25,67,X,X,F,1
25,68,X,X,F,0
25,69,X,X,F,1
25,70,Y,X,F,0
25,71,Y,Y,K,0
25,72,X,Y,J,1
25,73,X,X,F,1
25,74,Y,Y,J,1
25,75,X,Y,J,0
25,76,Y,X,D,1
25,77,X,X,F,1
25,78,Y,Y,K,1
25,79,X,X,F,0
25,80,X,Y,J,0
25,81,X,X,D,0
25,82,Y,Y,K,0
25,83,X,X,F,0
25,84,Y,Y,K,0
25,85,X,X,D,1
25,86,Y,X,D,0
25,87,X,X,D,0
25,88,Y,Y,J,0
25,89,X,Y,J,0
25,90,Y,Y,K,1
25,91,Y,Y,K,1
25,92,Y,X,F,1
25,93,Y,Y,J,0
25,94,Y,Y,J,0
25,95,X,X,F,1
25,96,Y,Y,K,0
25,97,Y,Y,J,0
25,98,Y,Y,K,0
25,99,Y,Y,K,1
25,100,X,X,D,0
25,101,Y,Y,K,1
25,102,X,X,F,1
25,103,Y,Y,J,1
25,104,X,X,F,1
25,105,X,X,F,1
25,106,X,Y,K,1
25,107,Y,Y,J,0
25,108,Y,Y,K,1
25,109,X,X,F,0
25,110,Y,X,F,0
25,111,X,Y,J,1
25,112,X,X,F,1
25,113,Y,X,F,1
25,114,Y,Y,K,1
25,115,Y,Y,K,1
25,116,Y,X,D,0
25,117,Y,Y,K,1
25,118,X,Y,K,0
25,119,Y,Y,K,0
25,120,Y,Y,J,1
25,121,Y,Y,J,0
25,122,Y,X,F,0
25,123,X,X,F,0
25,124,X,Y,J,0
25,125,X,X,D,0
25,126,Y,Y,K,0
25,127,X,X,F,1
25,128,X,X,F,0
25,129,X,X,D,1
25,130,Y,Y,K,0
25,131,Y,X,D,1
25,132,Y,Y,J,1
25,133,Y,X,D,0
25,134,Y,X,D,0
25,135,X,X,F,0
25,136,X,X,F,0
25,137,X,X,D,0
25,138,Y,X,D,1
25,139,X,Y,J,1
25,140,X,X,F,1
25,141,X,X,D,0
25,142,Y,Y,J,1
25,143,X,X,D,0
25,144,X,X,D,0
25,145,Y,Y,J,0
25,146,X,X,F,0
25,147,X,Y,K,0
25,148,Y,X,D,0
25,149,Y,Y,J,0
25,150,X,X,D,1
25,151,Y,Y,K,1
25,152,X,Y,J,0
25,153,Y,X,D,0
25,154,X,Y,K,0
25,155,X,X,F,1
25,156,Y,Y,J,0
25,157,X,X,F,1
25,158,X,X,D,0
25,159,Y,Y,K,0
25,160,X,Y,J,0
25,161,X,X,D,1
25,162,X,X,F,1
25,163,X,X,D,1
25,164,X,X,F,0
25,165,Y,X,D,0
25,166,Y,Y,K,0
25,167,Y,Y,K,1
25,168,Y,X,F,1
25,169,Y,Y,J,0
25,170,Y,Y,K,1
25,171,X,X,D,0
25,172,X,X,F,0
25,173,Y,Y,J,1
25,174,Y,X,D,0
25,175,X,X,D,0
25,176,X,X,D,1
25,177,Y,Y,K,0
25,178,Y,X,D,0
25,179,Y,Y,K,0
25,180,Y,Y,J,0
25,181,Y,Y,J,1
25,182,Y,Y,J,0
25,183,X,X,F,1
25,184,Y,Y,J,0
25,185,Y,Y,K,1
25,186,Y,Y,K,0
25,187,Y,Y,K,0
25,188,X,X,D,0
25,189,Y,Y,K,0
25,190,X,X,D,0
25,191,Y,Y,K,0
25,192,Y,Y,K,0
25,193,Y,X,F,0
25,194,Y,Y,K,1
25,195,X,Y,K,0
25,196,Y,Y,J,1
25,197,Y,Y,K,0
25,198,X,Y,K,1
25,199,Y,X,F,0
26,0,Y,Y,J,0
26,1,Y,Y,K,1
26,2,Y,Y,K,0
26,3,X,X,F,1
26,4,X,X,F,0
26,5,Y,Y,K,1
26,6,X,X,F,1
26,7,Y,Y,J,0
26,8,X,X,F,0
26,9,Y,Y,K,0
26,10,Y,Y,K,0
26,11,Y,Y,K,0
26,12,X,X,D,1
26,13,X,Y,K,1
26,14,Y,X,F,0
26,15,Y,Y,J,1
26,16,Y,Y,J,0
26,17,Y,Y,J,1
26,18,X,X,F,1
26,19,X,X,D,1
26,20,X,X,D,0
26,21,X,X,D,1
26,22,Y,X,D,0
26,23,Y,X,D,0
26,24,Y,X,F,1
26,25,Y,X,F,1
26,26,Y,Y,K,1
26,27,Y,X,F,1
26,28,Y,Y,K,1
26,29,Y,X,F,1
26,30,Y,Y,K,1
26,31,Y,Y,K,1
26,32,Y,Y,K,1
26,33,Y,X,D,1
26,34,Y,Y,K,1
26,35,Y,X,F,0
26,36,Y,X,F,1
26,37,Y,Y,K,1
26,38,Y,X,F,0
26,39,Y,X,D,0
26,40,X,Y,K,0
26,41,Y,X,F,0
26,42,X,X,D,1
26,43,Y,Y,K,0
26,44,X,X,F,0
26,45,X,X,D,0
26,46,Y,Y,J,1
26,47,Y,Y,J,0
26,48,Y,Y,K,0
26,49,X,Y,K,0
26,50,Y,Y,J,1
26,51,Y,Y,K,0
26,52,Y,X,D,1
26,53,Y,X,D,0
26,54,Y,Y,J,1
26,55,Y,Y,J,0
26,56,X,X,F,0
26,57,X,X,D,1
26,58,Y,Y,J,0
26,59,Y,Y,J,0
26,60,Y,Y,K,1
26,61,Y,X,F,0
26,62,Y,Y,J,1
26,63,X,Y,K,0
26,64,X,X,F,1
26,65,Y,X,F,0
26,66,Y,X,D,0
26,67,X,Y,K,0
26,68,Y,Y,K,1
26,69,Y,Y,K,1
26,70,X,X,F,0
26,71,X,X,D,0
26,72,Y,Y,J,0
26,73,Y,Y,J,0
26,74,Y,Y,K,0
26,75,X,X,F,0
26,76,X,X,D,0
26,77,X,X,F,0
26,78,Y,Y,J,1
26,79,Y,X,D,0
26,80,Y,Y,K,0
26,81,Y,Y,J,0
26,82,Y,Y,K,0
26,83,X,Y,K,1
26,84,X,Y,K,1
26,85,Y,Y,J,0
26,86,Y,Y,K,1
26,87,Y,Y,K,1
26,88,Y,Y,K,0
26,89,Y,X,F,1
26,90,Y,Y,K,0
26,91,Y,X,F,0
26,92,Y,Y,J,0
26,93,Y,Y,J,0
26,94,X,Y,K,0
26,95,Y,Y,J,0
26,96,X,X,F,1
26,97,X,X,D,0
26,98,Y,Y,J,0
26,99,Y,X,D,0
26,100,,,1,0
26,101,Y,Y,J,0
26,102,X,X,F,0
26,103,X,Y,J,0
26,104,X,X,F,0
26,105,X,X,D,0
26,106,Y,Y,J,1
26,107,X,X,D,1
26,108,X,X,D,1
26,109,X,X,F,1
26,110,X,Y,K,0
26,111,X,X,F,1
26,112,X,Y,K,0
26,113,Y,Y,J,0
26,114,Y,Y,J,0
26,115,Y,Y,K,0
26,116,Y,X,D,1
26,117,Y,Y,J,0
26,118,X,X,D,1
26,119,X,X,D,1
26,120,X,Y,K,1
26,121,X,Y,K,0
26,122,Y,X,D,1
26,123,Y,Y,J,1
26,124,Y,X,D,0
26,125,,,1,0
26,126,Y,Y,K,1
26,127,X,Y,K,0
26,128,X,X,D,0
26,129,Y,Y,K,1
26,130,X,X,F,1
26,131,X,X,F,1
26,132,X,X,D,0
26,133,Y,Y,J,0
26,134,Y,Y,J,1
26,135,Y,Y,K,1
26,136,Y,Y,K,0
26,137,X,X,D,1
26,138,X,Y,J,0
26,139,X,X,D,0
26,140,Y,Y,K,1
26,141,X,X,D,1
26,142,X,X,D,0
26,143,Y,Y,K,1
26,144,X,X,F,0
26,145,X,X,D,0
26,146,X,X,D,0
26,147,Y,Y,J,1
26,148,Y,Y,K,1
26,149,X,X,D,0
26,150,Y,X,D,0
26,151,Y,Y,J,0
26,152,Y,Y,K,1
26,153,X,X,F,0
26,154,X,Y,J,1
26,155,X,X,F,1
26,156,X,X,F,0
26,157,X,Y,J,1
26,158,Y,Y,J,1
26,159,Y,X,F,1
26,160,Y,Y,J,1
26,161,Y,Y,K,1
26,162,Y,Y,J,1
26,163,Y,Y,K,1
26,164,Y,Y,J,0
26,165,X,Y,J,1
26,166,Y,X,D,1
26,167,Y,X,D,0
26,168,Y,X,D,0
26,169,X,Y,J,1
26,170,X,X,D,0
26,171,X,Y,J,1
26,172,X,X,F,0
26,173,Y,Y,J,0
26,174,Y,X,D,0
26,175,Y,X,D,0
26,176,Y,Y,K,0
26,177,Y,Y,K,0
26,178,X,X,F,0
26,179,Y,Y,K,0
26,180,Y,Y,J,0
26,181,X,Y,J,1
26,182,Y,Y,K,0
26,183,X,X,D,1
26,184,X,X,D,1
26,185,Y,X,D,1
26,186,X,X,D,0
26,187,Y,Y,J,0
26,188,Y,X,F,0
26,189,Y,Y,J,1
26,190,Y,Y,J,0
26,191,Y,Y,K,0
26,192,X,Y,J,1
26,193,X,Y,K,1
26,194,X,X,F,0
26,195,Y,X,D,0
26,196,Y,Y,J,1
26,197,X,X,D,1
26,198,X,Y,J,1
26,199,X,Y,J,1
27,0,X,X,F,0
27,1,Y,Y,K,0
27,2,Y,Y,K,0
27,3,X,X,D,0
27,4,Y,X,D,0
27,5,X,X,F,1
27,6,X,X,F,0
27,7,X,X,F,1
27,8,X,X,F,1
27,9,Y,Y,K,1
27,10,X,X,F,1
27,11,X,Y,K,0
27,12,Y,Y,K,0
27,13,X,X,F,1
